date,y,year,month,quarter,day_of_week,week_of_year,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,diff_1,diff_12,pct_change_1,pct_change_12,month_sin,month_cos,quarter_sin,quarter_cos
2022-02-01,889.7227722772278,2022,2,1,1,5,0,981.3118811881188,1499.2821782178216,1322.8960396039604,1108.7128712871286,1007.920792079208,856.7326732673267,1123.4389438943892,328.6955183871498,1141.2739273927393,228.12870527971117,1066.1980198019803,177.23193226474842,-91.58910891089101,32.99009900990109,-0.09333333333333327,0.038506876227897946,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2022-03-01,1020.5643564356436,2022,3,1,1,9,0,889.7227722772278,981.3118811881188,1499.2821782178216,1322.8960396039604,1033.118811881188,982.7227722772276,963.8663366336635,67.1426861606857,1137.0816831683169,230.4551637930263,1069.351485148515,175.94361651492787,130.8415841584158,37.841584158416026,0.1470588235294117,0.038506876227897946,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2022-04-01,942.059405940594,2022,4,2,4,13,0,1020.5643564356436,889.7227722772278,981.3118811881188,1499.2821782178216,1070.9158415841584,907.128712871287,950.7821782178218,65.85548650964073,1109.306105610561,244.19169333533358,1072.2623762376238,173.28460149194564,-78.50495049504957,34.93069306930704,-0.07692307692307698,0.038506876227897946,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2022-05-01,981.3118811881188,2022,5,2,6,17,1,942.059405940594,1020.5643564356436,889.7227722772278,981.3118811881188,1045.7178217821784,944.9257425742574,981.311881188119,39.252475247528594,1052.375412541254,223.36658396992874,1075.2945544554457,171.15918408857735,39.252475247524785,36.386138613861476,0.04166666666666674,0.038506876227897946,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2022-06-01,1046.7326732673268,2022,6,2,2,22,0,981.3118811881188,942.059405940594,1020.5643564356436,889.7227722772278,1108.7128712871286,1007.920792079208,990.0346534653467,52.87899668454397,976.9504950495051,55.921066511961946,1078.528877887789,170.13394624130638,65.42079207920801,38.81188118811883,0.06666666666666665,0.038506876227897946,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2022-07-01,1072.90099009901,2022,7,3,4,26,0,1046.7326732673268,981.3118811881188,942.059405940594,1020.5643564356436,1322.8960396039604,1033.118811881188,1033.6485148514853,47.175604064614724,992.2153465346536,68.44736673560128,1081.8440594059405,169.55526591224594,26.168316831683114,39.782178217821865,0.02499999999999991,0.038506876227897946,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2022-08-01,1112.1534653465346,2022,8,3,0,31,0,1072.90099009901,1046.7326732673268,981.3118811881188,942.059405940594,1499.2821782178216,1070.9158415841584,1077.2623762376238,32.927743254826616,1029.2871287128712,61.740962785160825,1085.2805280528053,169.73144363078063,39.25247524752467,41.23762376237619,0.03658536585365857,0.038506876227897724,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2022-09-01,1085.9851485148515,2022,9,3,3,35,0,1112.1534653465346,1072.90099009901,1046.7326732673268,981.3118811881188,981.3118811881188,1045.7178217821784,1090.3465346534654,19.986382115141687,1040.1905940594058,65.55150308281257,1088.6361386138615,169.27561168444348,-26.168316831683114,40.267326732673155,-0.0235294117647058,0.038506876227897724,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2022-10-01,1151.4059405940593,2022,10,4,5,39,1,1085.9851485148515,1112.1534653465346,1072.90099009901,1046.7326732673268,889.7227722772278,1108.7128712871286,1116.5148514851485,32.927743254827774,1075.0816831683169,58.171801433439434,1092.193894389439,170.18215939891718,65.42079207920779,42.69306930693074,0.06024096385542155,0.038506876227897946,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2022-11-01,1373.8366336633662,2022,11,4,1,44,0,1151.4059405940593,1085.9851485148515,1112.1534653465346,1072.90099009901,1020.5643564356436,1322.8960396039604,1203.7425742574258,150.89387592928404,1140.5024752475247,119.75162368362743,1096.4389438943895,176.96033160775906,222.43069306930693,50.94059405940584,0.19318181818181812,0.038506876227897724,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2022-12-01,1557.0148514851485,2022,12,4,3,48,0,1373.8366336633662,1151.4059405940593,1085.9851485148515,1112.1534653465346,942.059405940594,1499.2821782178216,1360.7524752475247,203.12076100106808,1225.549504950495,196.46580216528483,1101.25,189.26515519303507,183.17821782178225,57.732673267326845,0.1333333333333333,0.038506876227897946,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2023-01-01,990.0742574257424,2023,1,1,6,52,1,1557.0148514851485,1373.8366336633662,1151.4059405940593,1085.9851485148515,981.3118811881188,981.3118811881188,1306.9752475247524,289.32376849369217,1211.7450495049504,211.65901930786484,1101.980198019802,188.77663178661882,-566.9405940594061,8.762376237623585,-0.36412022243630715,0.008929247067725798,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2023-02-01,897.6673267326734,2023,2,1,2,5,0,990.0742574257424,1557.0148514851485,1373.8366336633662,1151.4059405940593,1046.7326732673268,889.7227722772278,1148.2521452145213,357.0013623759638,1175.9973597359735,247.00471681146414,1102.6422442244223,187.97680193536195,-92.40693069306906,7.944554455445541,-0.09333333333333305,0.00892924706772602,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2023-03-01,1029.6772277227722,2023,3,1,2,9,0,897.6673267326734,990.0742574257424,1557.0148514851485,1373.8366336633662,1072.90099009901,1020.5643564356436,972.4729372937294,67.7422197942054,1166.612706270627,252.125208249796,1103.4016501650165,187.63316539677206,132.0099009900988,9.112871287128542,0.14705882352941146,0.008929247067725798,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2023-04-01,950.4712871287128,2023,4,2,5,13,1,1029.6772277227722,897.6673267326734,990.0742574257424,1557.0148514851485,1112.1534653465346,942.059405940594,959.2719471947195,66.44352641945079,1133.123597359736,267.42937311652236,1104.1026402640264,186.99021166568446,-79.20594059405937,8.411881188118741,-0.07692307692307687,0.00892924706772602,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2023-05-01,990.0742574257424,2023,5,2,0,18,0,950.4712871287128,1029.6772277227722,897.6673267326734,990.0742574257424,1085.9851485148515,981.3118811881188,990.0742574257425,39.60297029703383,1069.1632013201317,243.13251624053137,1104.8328382838283,186.48354427890644,39.60297029702963,8.762376237623585,0.04166666666666652,0.008929247067725798,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2023-06-01,1056.079207920792,2023,6,2,3,22,0,990.0742574257424,950.4712871287128,1029.6772277227722,897.6673267326734,1151.4059405940593,1046.7326732673268,998.874917491749,53.351166310633864,985.6739273927392,56.42039953113845,1105.6117161716172,186.23817659714263,66.00495049504957,9.346534653465142,0.06666666666666665,0.008929247067725798,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2023-07-01,1082.4811881188118,2023,7,3,5,26,1,1056.079207920792,990.0742574257424,950.4712871287128,1029.6772277227722,1373.8366336633662,1072.90099009901,1042.8782178217818,47.596846688877,1001.0750825082506,69.05855018431906,1106.4100660066006,186.1056943154052,26.401980198019828,9.580198019801855,0.025000000000000133,0.00892924706772602,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2023-08-01,1122.0841584158416,2023,8,3,1,31,0,1082.4811881188118,1056.079207920792,990.0742574257424,950.4712871287128,1557.0148514851485,1112.1534653465346,1086.881518151815,33.221763209731535,1038.4778877887786,62.292263096069235,1107.2376237623762,186.1556280343791,39.60297029702974,9.930693069306926,0.03658536585365857,0.00892924706772602,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2023-09-01,1095.6821782178215,2023,9,3,4,35,0,1122.0841584158416,1082.4811881188118,1056.079207920792,990.0742574257424,990.0742574257424,1085.9851485148515,1100.082508250825,20.164845459037437,1049.478712871287,66.13682864950019,1108.045709570957,186.0760159727283,-26.401980198020055,9.697029702969985,-0.023529411764706132,0.008929247067725798,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2023-10-01,1161.6871287128713,2023,10,4,6,39,1,1095.6821782178215,1122.0841584158416,1082.4811881188118,1056.079207920792,897.6673267326734,1151.4059405940593,1126.4844884488448,33.22176320973245,1084.6813531353134,58.69123182081383,1108.9024752475245,186.31732573688768,66.0049504950498,10.281188118811997,0.06024096385542199,0.008929247067726243,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2023-11-01,1386.1039603960396,2023,11,4,2,44,0,1161.6871287128713,1095.6821782178215,1122.0841584158416,1082.4811881188118,1029.6772277227722,1373.8366336633662,1214.4910891089107,152.24124462846336,1150.686303630363,120.8209155182603,1109.9247524752475,187.9297787210253,224.4168316831683,12.267326732673382,0.19318181818181812,0.008929247067726243,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2023-12-01,1570.9178217821782,2023,12,4,4,48,0,1386.1039603960396,1161.6871287128713,1095.6821782178215,1122.0841584158416,950.4712871287128,1557.0148514851485,1372.90297029703,204.93447646063072,1236.4927392739273,198.22009385317804,1111.0833333333333,190.95515052506528,184.81386138613857,13.902970297029697,0.1333333333333333,0.00892924706772602,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2024-01-01,1041.460396039604,2024,1,1,0,1,0,1570.9178217821782,1386.1039603960396,1161.6871287128713,1095.6821782178215,990.0742574257424,990.0742574257424,1332.8273927392738,268.7193441389243,1229.6559405940595,205.1797427413074,1115.3655115511551,188.5559181526991,-529.4574257425743,51.386138613861476,-0.33703699735350534,0.05190129753243844,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2024-02-01,944.2574257425744,2024,2,1,3,5,0,1041.460396039604,1570.9178217821782,1386.1039603960396,1161.6871287128713,1056.079207920792,897.6673267326734,1185.5452145214522,337.2627153701388,1200.0181518151815,234.5650728361631,1119.24801980198,184.09268117556317,-97.20297029702954,46.590099009900996,-0.09333333333333316,0.05190129753243822,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2024-03-01,1083.118811881188,2024,3,1,4,9,0,944.2574257425744,1041.460396039604,1570.9178217821782,1386.1039603960396,1082.4811881188118,1029.6772277227722,1022.9455445544554,71.25812889925267,1197.9242574257426,235.73587800815648,1123.7014851485146,182.36717719895276,138.86138613861374,53.441584158415935,0.1470588235294117,0.05190129753243844,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2024-04-01,999.8019801980196,2024,4,2,0,14,0,1083.118811881188,944.2574257425744,1041.460396039604,1570.9178217821782,1122.0841584158416,950.4712871287128,1009.0594059405939,69.89203165325162,1170.943399339934,249.57104315991802,1127.8123762376238,178.6248616588551,-83.31683168316852,49.33069306930679,-0.0769230769230771,0.05190129753243822,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2024-05-01,1041.460396039604,2024,5,2,2,18,0,999.8019801980196,1083.118811881188,944.2574257425744,1041.460396039604,1095.6821782178215,990.0742574257424,1041.4603960396037,41.658415841589026,1113.502805280528,228.95579396641554,1132.0945544554454,175.61323302176118,41.658415841584315,51.386138613861476,0.04166666666666674,0.05190129753243844,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2024-06-01,1110.8910891089108,2024,6,2,5,22,1,1041.460396039604,999.8019801980196,1083.118811881188,944.2574257425744,1161.6871287128713,1056.079207920792,1050.7178217821781,56.12016106702495,1036.8316831683167,59.34869147410238,1136.6622112211219,174.1631878205242,69.43069306930693,54.81188118811883,0.06666666666666665,0.05190129753243844,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2024-07-01,1138.6633663366338,2024,7,3,0,27,0,1110.8910891089108,1041.460396039604,999.8019801980196,1083.118811881188,1386.1039603960396,1082.4811881188118,1097.0049504950496,50.06718479048199,1053.0321782178216,72.64277854459374,1141.3440594059405,173.32742552704167,27.772277227722952,56.182178217821956,0.025000000000000133,0.05190129753243844,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2024-08-01,1180.321782178218,2024,8,3,3,31,0,1138.6633663366338,1110.8910891089108,1041.460396039604,999.8019801980196,1570.9178217821782,1122.0841584158416,1143.292079207921,34.94601582663097,1092.3762376237623,65.52531237698697,1146.1971947194718,173.5542998226048,41.6584158415842,58.237623762376415,0.03658536585365857,0.05190129753243844,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2024-09-01,1152.549504950495,2024,9,3,6,35,1,1180.321782178218,1138.6633663366338,1110.8910891089108,1041.460396039604,1041.460396039604,1095.6821782178215,1157.1782178217823,21.21142710290024,1103.94801980198,69.56941587108963,1150.9361386138614,172.82443501962004,-27.772277227722952,56.86732673267352,-0.02352941176470602,0.05190129753243866,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2024-10-01,1221.980198019802,2024,10,4,1,40,0,1152.549504950495,1180.321782178218,1138.6633663366338,1110.8910891089108,944.2574257425744,1161.6871287128713,1184.950495049505,34.9460158266309,1140.9777227722773,61.7373829060912,1155.9605610561055,174.03758096681506,69.43069306930693,60.29306930693065,0.06024096385542177,0.05190129753243822,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2024-11-01,1458.0445544554457,2024,11,4,4,44,0,1221.980198019802,1152.549504950495,1180.321782178218,1138.6633663366338,1083.118811881188,1386.1039603960396,1277.5247524752474,160.14276276263305,1210.4084158415842,127.09167780271538,1161.9556105610561,183.65910686084055,236.06435643564373,71.94059405940607,0.19318181818181834,0.05190129753243844,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2024-12-01,1652.4504950495048,2024,12,4,6,48,1,1458.0445544554457,1221.980198019802,1152.549504950495,1180.321782178218,999.8019801980196,1570.9178217821782,1444.1584158415842,215.57084169806706,1300.6683168316831,208.50797392115996,1168.7499999999998,200.8659706078179,194.40594059405908,81.53267326732657,0.13333333333333308,0.05190129753243822,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2025-01-01,1126.7079207920792,2025,1,1,2,1,0,1652.4504950495048,1458.0445544554457,1221.980198019802,1152.549504950495,1041.460396039604,1041.460396039604,1412.4009900990102,265.82666311353466,1298.6757425742574,210.41419592596878,1175.8539603960396,197.4330307030386,-525.7425742574255,85.24752475247533,-0.3181593493012177,0.0818538324420679,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2025-02-01,1021.5485148514852,2025,2,1,5,5,1,1126.7079207920792,1652.4504950495048,1458.0445544554457,1221.980198019802,1110.8910891089108,944.2574257425744,1266.902310231023,338.00913786030213,1272.2135313531353,236.6267178082281,1182.2948844884488,190.3234584886038,-105.15940594059407,77.2910891089108,-0.09333333333333338,0.08185383244206768,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2025-03-01,1171.7762376237624,2025,3,1,5,9,1,1021.5485148514852,1126.7079207920792,1652.4504950495048,1458.0445544554457,1138.6633663366338,1083.118811881188,1106.6775577557755,77.09087984230823,1275.4179867986797,234.80527142806983,1189.68300330033,187.82800263703967,150.22772277227727,88.65742574257433,0.1470588235294119,0.0818538324420679,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-04-01,1081.639603960396,2025,4,2,1,14,0,1171.7762376237624,1021.5485148514852,1126.7079207920792,1652.4504950495048,1180.321782178218,999.8019801980196,1091.6547854785479,75.61296230123357,1252.0278877887788,247.82229982297164,1196.502805280528,181.69239768425206,-90.13663366336641,81.83762376237644,-0.07692307692307698,0.0818538324420679,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2025-05-01,1126.7079207920792,2025,5,2,3,18,0,1081.639603960396,1171.7762376237624,1021.5485148514852,1126.7079207920792,1152.549504950495,1041.460396039604,1126.707920792079,45.068316831689536,1196.805115511551,228.929841289181,1203.6067656765676,176.67663922766306,45.068316831683205,85.24752475247533,0.04166666666666674,0.0818538324420679,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2025-06-01,1201.8217821782175,2025,6,2,6,22,1,1126.7079207920792,1081.639603960396,1171.7762376237624,1021.5485148514852,1221.980198019802,1110.8910891089108,1136.7231023102308,60.71381132762769,1121.7003300330034,64.20660932167974,1211.1843234323433,174.27223746008463,75.1138613861383,90.9306930693067,0.06666666666666643,0.08185383244206745,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2025-07-01,1231.8673267326733,2025,7,3,1,27,0,1201.8217821782175,1126.7079207920792,1081.639603960396,1171.7762376237624,1458.0445544554457,1138.6633663366338,1186.79900990099,54.165375745168866,1139.226897689769,78.58886836770932,1218.951320132013,172.81717159983543,30.045544554455773,93.20396039603952,0.025000000000000355,0.08185383244206768,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2025-08-01,1276.9356435643565,2025,8,3,4,31,0,1231.8673267326733,1201.8217821782175,1126.7079207920792,1081.639603960396,1652.4504950495048,1180.321782178218,1236.874917491749,37.80648115062316,1181.791419141914,70.8888103170071,1227.0024752475247,173.10417519634893,45.068316831683205,96.61386138613852,0.03658536585365857,0.08185383244206768,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2025-09-01,1246.890099009901,2025,9,3,0,36,0,1276.9356435643565,1231.8673267326733,1201.8217821782175,1126.7079207920792,1126.7079207920792,1152.549504950495,1251.897689768977,22.947663702840362,1194.3103960396038,75.26393918089437,1234.864191419142,171.5507356687539,-30.045544554455546,94.34059405940593,-0.02352941176470591,0.08185383244206768,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2025-10-01,1322.0039603960397,2025,10,4,2,40,0,1246.890099009901,1276.9356435643565,1231.8673267326733,1201.8217821782175,1021.5485148514852,1221.980198019802,1281.9432343234323,37.80648115062363,1234.3711221122112,66.79082430189811,1243.199504950495,173.28899052917842,75.11386138613875,100.02376237623776,0.06024096385542177,0.0818538324420679,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2025-11-01,1577.3910891089108,2025,11,4,5,44,1,1322.0039603960397,1246.890099009901,1276.9356435643565,1231.8673267326733,1171.7762376237624,1458.0445544554457,1382.0950495049503,173.25106163261603,1309.48498349835,137.49461870235976,1253.1450495049505,189.4150013192651,255.38712871287112,119.34653465346514,0.19318181818181812,0.08185383244206768,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2025-12-01,1787.709900990099,2025,12,4,0,49,0,1577.3910891089108,1322.0039603960397,1246.890099009901,1276.9356435643565,1081.639603960396,1652.4504950495048,1562.3683168316832,233.21614125381723,1407.1330033003303,225.5751506813372,1264.4166666666667,217.30762010926296,210.31881188118814,135.2594059405942,0.1333333333333333,0.0818538324420679,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
