year,month,quarter,day_of_week,week_of_year,is_weekend,y,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,diff_1,diff_12,pct_change_1,pct_change_12,month_sin,month_cos,quarter_sin,quarter_cos,day_of_month,day_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,week_of_month,day_of_year_sin,day_of_year_cos,day_of_week_sin,day_of_week_cos,lag_1d,lag_7d,lag_14d,lag_30d,lag_4w,lag_8w,lag_12w,lag_3m,lag_6m,lag_12m,rolling_mean_7d,rolling_std_7d,rolling_mean_14d,rolling_std_14d,rolling_mean_30d,rolling_std_30d,rolling_mean_4w,rolling_std_4w,rolling_mean_8w,rolling_std_8w,rolling_mean_12w,rolling_std_12w,rolling_mean_3m,rolling_std_3m,rolling_mean_6m,rolling_std_6m,rolling_mean_12m,rolling_std_12m,pct_change_1w,diff_1w,pct_change_1m,diff_1m,pct_change_1y,diff_1y,momentum_30d,momentum_90d,yoy_change,index
2025,4,2,0,16,0,9244.356504950494,12308.99310891089,12804.35160891089,10740.941732673267,10215.455346534653,12191.28415841584,9598.184004950495,11452.567074257428,1928.338779799783,10834.24475990099,1433.995556063186,10788.99454331683,1355.7086579394495,-3064.6366039603963,-353.82750000000124,-0.2489754098360656,-0.03686400467187401,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,14,104,0,0,0,0,2,0.9760105506323683,-0.21772323039653177,0.0,1.0,12308.99310891089,9156.074792079207,9104.814442670073,13188.013174704569,9446.550105397637,9296.60486562942,8917.673484509742,9593.460277866496,8468.0198019802,,10669.0752135785,1380.0674737976074,10617.927871994341,1320.7123349927192,10698.904328553179,1314.8083924722378,10674.7369056098,1288.5099629713413,10907.110744800186,1337.0814390881585,10694.371515504925,1341.936986745222,10685.999624201913,1336.70344329487,10546.259429794984,1660.4191579620488,10044.961210823587,1885.7878122027562,0.009641873278236845,88.2817128712868,-0.2990334190231364,-3943.6566697540748,,,-3943.6566697540748,-349.1037729160016,,2025-04-14
2025,4,2,1,16,0,9771.244188118812,9244.356504950494,12308.99310891089,12804.35160891089,10740.941732673267,9156.074792079207,10117.364554455446,10441.531267326733,1638.5856568999768,10847.557081683168,1421.58088435225,10760.151179455444,1374.8438352717963,526.8876831683174,-346.1203663366341,0.05699560406245263,-0.03421052631578947,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,15,105,0,0,0,0,3,0.9721181966290613,-0.23449138957040985,0.7818314824680298,0.6234898018587336,9244.356504950494,9678.057935643565,9584.871683168316,12627.946394123284,9945.592660491857,9860.626920084866,9383.039707761098,9563.400196422866,8268.772277227723,,10682.38753536068,1369.32234901906,10631.24019377652,1310.3975043984228,10603.68092168636,1273.0663130803443,10668.51017445362,1292.5789051861295,10905.514624586507,1338.406069547481,10698.992997413945,1338.0292719858676,10688.309001887423,1334.920527556963,10554.606495966602,1652.664495493615,10043.744690722677,1881.6622389190659,0.009628610729023324,93.18625247524687,-0.22622064719358548,-2856.702206004473,,,-2856.702206004473,207.84399169594508,,2025-04-15
2025,4,2,2,16,0,9784.556509900987,9771.244188118812,9244.356504950494,12308.99310891089,12804.35160891089,9678.057935643565,10637.9464009901,9600.052400990098,308.1135867215503,10775.74060891089,1469.9614301906965,10689.035355198019,1403.5122408087193,13.312321782175786,-853.389891089113,0.0013623978201633413,-0.08022130013831297,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,16,106,0,0,0,0,3,0.9679377830240642,-0.25119006388481935,0.9749279121818236,-0.22252093395631434,9771.244188118812,9691.37025742574,9598.184004950495,9446.550105397637,9919.826876397316,9908.170926449788,9352.979626317469,10035.094857872884,8766.89108910891,,10695.699857142856,1358.492237302828,10644.552515558697,1300.0008335633133,10614.947801836473,1263.935317062624,10663.679089935893,1295.7297386712812,10903.307224290993,1340.181630575438,10704.130817456604,1333.6198512894237,10685.525242465514,1336.5582284940886,10560.26019274878,1648.2494274457579,10042.597840365057,1877.5552713163715,0.009615384615384581,93.18625247524687,0.035780935974734085,338.0064045033505,,,338.0064045033505,-250.53834797189666,,2025-04-16
2025,4,2,3,16,0,10313.54613861386,9784.556509900987,9771.244188118812,9244.356504950494,12308.99310891089,9691.37025742574,12681.738118811882,9956.448945544553,309.32686344922405,10704.508009900988,1482.2888584116731,10491.68602351485,1256.657885539193,528.9896287128722,-2368.191980198022,0.054063730755460115,-0.18674033149171287,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,17,107,0,0,0,0,3,0.9634705485641488,-0.2678143051621742,0.43388373911755823,-0.900968867902419,9784.556509900987,10215.455346534653,10117.364554455446,9945.592660491857,10414.801149792398,10479.699929278642,9813.599520919834,10503.62530022357,10460.49504950495,,10709.712827439886,1353.2084764325036,10658.565485855726,1294.9284851944328,10627.212917773873,1258.9916018331803,10660.062839536662,1296.591067409427,10900.340192314838,1341.3199481069703,10710.082562905343,1330.7100794459752,10683.413251780961,1336.9989972310316,10559.443809910495,1648.3355073416208,10043.791445203158,1873.4830959768663,0.009602194787379892,98.09079207920695,0.03699663666939346,367.9534781220027,,,367.9534781220027,-190.07916160971035,,2025-04-17
2025,4,2,4,16,0,10843.937064356434,10313.54613861386,9784.556509900987,9771.244188118812,9244.356504950494,10215.455346534653,12191.28415841584,10314.013237623762,529.690431691697,10377.772252475246,1091.3717138259467,10379.4070990099,1146.3478667301886,530.3909257425748,-1347.3470940594052,0.05142663043478257,-0.1105172413793103,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,18,108,0,0,0,0,3,0.9587178169872964,-0.2843591872810034,-0.433883739117558,-0.9009688679024191,10313.54613861386,10740.941732673267,10637.9464009901,9919.826876397316,10907.063235388056,11056.233564356437,10271.055196422869,12464.763094857872,11855.227722772277,,10724.426446251766,1354.1642287980085,10673.279104667608,1295.8461378971624,10658.016590705844,1252.3749040330563,10657.808333428387,1296.2005004797093,10896.549183386265,1341.1713328749254,10716.902585142649,1329.9007034303008,10665.404073664278,1323.5837172785984,10553.825528474852,1645.6154354008181,10047.300855813479,1870.1028486384305,0.009589041095890316,102.99533168316702,0.0931578947368421,924.1101879591188,,,924.1101879591188,-1620.8260305014373,,2025-04-18
2025,4,2,5,16,1,12926.9650990099,10843.937064356434,10313.54613861386,9784.556509900987,9771.244188118812,10740.941732673267,9156.074792079207,11361.482767326734,1381.4412154111644,10480.767584158415,1316.0990107964674,10693.64795792079,1288.5435671330758,2083.0280346534655,3770.8903069306925,0.19209149059895325,0.4118457300275482,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,19,109,0,0,0,0,3,0.9536809966304457,-0.30081980763566735,-0.9749279121818236,-0.2225209339563146,10843.937064356434,12804.35160891089,12681.738118811882,10414.801149792398,12950.69674225487,13224.740717821784,12187.89392366656,11928.201941871606,7759.084158415842,,10741.942659123055,1385.9716604831303,10690.795317538896,1326.3808848473345,10741.755389013095,1317.8280472269337,10656.960774741066,1294.6525340869139,10891.231761621768,1332.3339705381466,10725.701051515784,1342.1383595654368,10676.501442076928,1338.3945162236025,10582.535978144819,1641.6605212017187,10059.875808840538,1875.67516890606,0.009575923392612706,122.61349009900914,0.2412109375,2512.163949217502,,,2512.163949217502,998.7631571382935,,2025-04-19
2025,4,2,6,16,1,12426.702059405938,12926.9650990099,10843.937064356434,10313.54613861386,9784.556509900987,12804.35160891089,9678.057935643565,12065.868074257427,1087.3832451885182,11011.15850990099,1358.7232574446953,10922.701634900988,1335.0606438547331,-500.26303960396217,2748.644123762373,-0.03869918699187003,0.28400781872149383,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,20,110,0,0,0,0,3,0.9483615800121715,-0.3171912885891061,-0.7818314824680299,0.6234898018587334,12926.9650990099,12308.99310891089,12191.28415841584,10907.063235388056,12400.122618971574,12755.80667609618,11662.407537527944,8917.673484509742,7034.90297029703,,10758.758223479488,1408.6809695718366,10707.610881895333,1348.180199150168,10792.410016480359,1353.1342156224848,10657.910040470868,1295.9870503609907,10885.354893466587,1324.663626716372,10734.799795823856,1351.1256685485187,10715.490648464664,1337.6929729166472,10612.490417528756,1625.6800193446497,10070.16635775604,1878.0708581070369,0.009562841530054378,117.70895049504725,0.13932612209374584,1519.6388240178821,,,1519.6388240178821,3509.028574896196,,2025-04-20
2025,4,2,0,17,0,9332.63821782178,12426.702059405938,12926.9650990099,10843.937064356434,10313.54613861386,12308.99310891089,9691.37025742574,11562.101792079207,1946.90694407925,10938.057514851484,1447.661891762256,10892.807298267324,1368.7305599547105,-3094.0638415841586,-358.7320396039613,-0.24898511502029774,-0.03701561596298453,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,21,111,0,0,0,0,3,0.9427611433904207,-0.3334687789181868,0.0,1.0,12426.702059405938,9244.356504950494,9156.074792079207,12950.69674225487,9275.682274033856,9611.89669731259,8718.327681251996,9383.039707761098,8069.447524752475,,10771.369896746814,1393.1729235536686,10720.22255516266,1333.293402722366,10671.80806566592,1314.8302782365042,10659.944181320436,1293.7800157359397,10880.368134904249,1330.0594348979325,10742.113016497306,1341.7093584280365,10714.930631909781,1338.2674893487122,10619.508143601364,1617.3460031350567,10066.973595245501,1874.611817107786,0.00954979536152778,88.28171287128498,-0.27937172774869123,-3618.0585244330905,,,-3618.0585244330905,-50.40148993931871,,2025-04-21
2025,4,2,1,17,0,9864.430440594058,9332.63821782178,12426.702059405938,12926.9650990099,10843.937064356434,9244.356504950494,10215.455346534653,10541.256905940592,1654.3513266820873,10951.369836633661,1435.2471552309537,10863.555222772275,1388.1361569033347,531.7922227722793,-351.0249059405942,0.05698198198198212,-0.03436213991769543,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,22,112,0,0,0,0,4,0.9368813462954315,-0.3496474552512284,0.7818314824680298,0.6234898018587336,9332.63821782178,9771.244188118812,9678.057935643565,12400.122618971574,9765.232171830086,10193.43496463932,9172.619137655702,9352.979626317469,7448.720792079207,,10784.682218528993,1382.4273331250738,10733.534876944834,1322.977959845543,10587.284993053336,1280.961978178622,10663.486976633434,1291.3728379601553,10874.493054117727,1333.870068703079,10750.34886534181,1334.0607011981729,10720.613418735076,1333.496553877537,10632.92875275978,1600.8263899644185,10066.100564406486,1870.597080195051,0.009536784741144277,93.18625247524687,-0.20448928258967636,-2535.692178377516,,,-2535.692178377516,511.4508142765899,,2025-04-22
2025,4,2,2,17,0,9877.742762376236,9864.430440594058,9332.63821782178,12426.702059405938,12926.9650990099,9771.244188118812,10740.941732673267,9691.60380693069,310.9445691776699,10878.735940594057,1484.174781532975,10791.621975247523,1417.13030532739,13.312321782177605,-863.1989702970313,0.0013495276653170407,-0.08036529680365312,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,23,113,0,0,0,0,4,0.9307239310379795,-0.36572252349726897,0.9749279121818236,-0.22252093395631434,9864.430440594058,9784.556509900987,9691.37025742574,9275.682274033856,9739.466387735549,10240.978971004242,9142.559056212072,9813.599520919834,7759.084158415842,,10797.994540311172,1371.597560445312,10746.847198727015,1312.5814514654564,10607.353675998083,1264.3126798459778,10668.425418584888,1287.9682511392982,10868.006693249368,1337.8838771423639,10759.101052319955,1325.771469418433,10721.326121417924,1333.0234001104968,10644.699078337339,1587.3097726002975,10065.292161822666,1866.6020555167418,0.009523809523809712,93.1862524752487,0.06490740740740719,602.0604883423803,,,602.0604883423803,64.1432414564024,,2025-04-23
2025,4,2,3,17,0,10411.636930693068,9877.742762376236,9864.430440594058,9332.63821782178,12426.702059405938,9784.556509900987,12804.35160891089,10051.270044554456,312.15785100936097,10806.685918316829,1496.642722876402,10592.229085396038,1268.7523967421628,533.8941683168323,-2392.7146782178224,0.054050219889345996,-0.18686730506155957,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,24,114,0,0,0,0,4,0.9242907221930934,-0.3816892202666588,0.43388373911755823,-0.900968867902419,9877.742762376236,10313.54613861386,10215.455346534653,9765.232171830086,10224.948003832642,10830.024186704384,9592.104183966783,10271.055196422869,8276.356435643564,,10812.007510608202,1366.3141788624912,10760.860169024045,1307.5093882296412,10628.900501293514,1254.9394609160192,10675.092880258473,1286.0692798473315,10860.535492249166,1339.26733439355,10768.857394542885,1320.083344760266,10722.888140687593,1332.5721397683676,10656.56174775428,1577.459603295593,10066.772267672539,1862.729770694281,0.009510869565217517,98.09079207920877,0.06619451002175603,646.4047588629819,,,646.4047588629819,140.58173427019938,,2025-04-24
2025,4,2,4,17,0,10946.932396039603,10411.636930693068,9877.742762376236,9864.430440594058,9332.63821782178,10313.54613861386,12308.99310891089,10412.10402970297,534.5949698785572,10476.68046782178,1101.8494349037853,10478.724025990097,1157.2300011291256,535.2954653465349,-1362.0607128712873,0.0514131897711978,-0.1106557377049181,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,25,115,0,0,0,0,4,0.9175836260593937,-0.39754281428255595,-0.433883739117558,-0.9009688679024191,10411.636930693068,10843.937064356434,10740.941732673267,9739.466387735549,10707.71743213031,11424.074034653466,10038.485092622166,12187.89392366656,8483.265346534654,,10826.721129420084,1367.2695665949486,10775.573787835925,1308.4267024963972,10669.149368236984,1244.7513333077284,10683.636271826663,1287.088184454144,10852.015105845348,1337.1330111210284,10779.672243393094,1317.7468236225461,10709.099679269517,1323.6333215309958,10670.248786918195,1569.1637148631467,10070.51762992091,1859.6318650647452,0.009497964721845387,102.99533168316884,0.1239766081871343,1207.4660083040544,,,1207.4660083040544,-1240.961527626956,,2025-04-25
2025,4,2,5,17,1,13049.57858910891,10946.932396039603,10411.636930693068,9877.742762376236,9864.430440594058,10843.937064356434,9244.356504950494,11469.382638613863,1394.417347954295,10580.493222772277,1328.3763692813063,10795.825866336632,1300.6984526694557,2102.6461930693076,3805.2220841584167,0.19207629288274464,0.41162649689252695,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,26,116,0,0,0,0,4,0.9106046300942163,-0.4132786077829042,-0.9749279121818236,-0.2225209339563146,10946.932396039603,12926.9650990099,12804.35160891089,10224.948003832642,12713.380309805176,13662.64603960396,11911.024752475249,11662.407537527944,8793.628712871288,,10844.23734229137,1399.0758400174288,10793.090000707214,1338.960808480641,10763.303721079526,1314.8481980039917,10695.643353230367,1308.1210341844962,10841.067472800793,1316.0463192893012,10793.22645573397,1335.2631142047915,10724.512690953748,1342.7965338579336,10693.892952897295,1572.7889717408782,10083.140769578487,1865.7759514190843,0.009485094850948617,122.61349009901096,0.27624889478337744,2824.630585276269,,,2824.630585276269,1387.1710515809664,,2025-04-26
2025,4,2,6,17,1,12544.411009900989,13049.57858910891,10946.932396039603,10411.636930693068,9877.742762376236,12926.9650990099,9771.244188118812,12180.307331683167,1097.5923057656942,11115.78868811881,1371.3863381426934,11026.923101485147,1347.6205399409705,-505.16757920792224,2773.166821782177,-0.038711409395973284,0.28380897748458334,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,27,117,0,0,0,0,4,0.9033558023246845,-0.4288919379124835,-0.7818314824680299,0.6234898018587334,13049.57858910891,12426.702059405938,12308.99310891089,10707.71743213031,12172.298843819864,13083.5939444267,11494.639349363508,8718.327681251996,8586.719801980198,,10861.052906647807,1421.788534054386,10809.905565063647,1360.7637268864833,10824.526840338549,1354.338532513269,10708.93307344755,1325.4539743037642,10831.439206112833,1301.2305234289252,10805.723737407036,1346.7700651156647,10767.024727938739,1339.1290238813167,10715.880126274631,1570.8291973412029,10093.525876077736,1868.6706361497581,0.009472259810554995,117.70895049505089,0.1715298885511649,1836.6935777706785,,,1836.6935777706785,3826.0833286489924,,2025-04-27
2025,4,2,0,18,0,9420.919930693068,12544.411009900989,13049.57858910891,10946.932396039603,10411.636930693068,12426.702059405938,9784.556509900987,11671.63650990099,1965.4751106823476,11041.870269801979,1461.3282648380557,10996.620053217819,1381.7526569962115,-3123.491079207921,-363.63657920791957,-0.24899463806970512,-0.03716433941997843,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,28,118,0,0,0,0,4,0.895839290734909,-0.4443781781046132,0.0,1.0,12544.411009900989,9332.63821782178,9244.356504950494,12713.380309805176,9104.814442670073,9788.2857681252,8666.021202263084,9172.619137655702,9103.992079207921,,10873.664579915134,1406.2784196065156,10822.517238330975,1345.8747066487774,10714.778161034812,1329.165601735587,10720.22255516266,1312.5685171972598,10824.879101872973,1307.4961060510684,10814.710627031202,1334.7853396339617,10769.783625639153,1336.0595517318295,10717.64083656066,1569.1891343504085,10090.69980067696,1865.2337386758245,0.009459459459459696,88.28171287128862,-0.2589760000000002,-3292.460379112108,,,-3292.460379112108,248.30079303736602,,2025-04-28
2025,4,2,1,18,0,9957.616693069303,9420.919930693068,12544.411009900989,13049.57858910891,10946.932396039603,9332.63821782178,10313.54613861386,10640.982544554456,1670.1170006035268,11055.182591584156,1448.91346502943,10966.959266089107,1401.4286644948947,536.6967623762357,-355.9294455445561,0.056968615201546724,-0.03451086956521754,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,29,119,0,0,0,0,5,0.8880573226294932,-0.45973273945210397,0.7818314824680298,0.6234898018587336,9420.919930693068,9864.430440594058,9771.244188118812,12172.298843819864,9584.871683168316,10306.313637815392,9195.010830975954,9142.559056212072,10862.717821782178,,10886.976901697311,1395.5323726300612,10835.829560113154,1335.558664849065,10640.955422676461,1306.7357033666426,10733.534876944836,1302.4785351178855,10818.652370716794,1310.8366267159977,10823.789268246599,1326.2019649301792,10778.839821604235,1327.6416541329243,10712.612496956699,1570.1715039181054,10090.142967590737,1861.3309621802591,0.009446693657219729,93.18625247524506,-0.1819444444444447,-2214.682150750561,,,-2214.682150750561,815.057636857231,,2025-04-29
2025,4,2,2,18,0,9970.929014851485,9957.616693069303,9420.919930693068,12544.411009900989,13049.57858910891,9864.430440594058,10843.937064356434,9783.155212871286,313.77556345084764,10981.731272277226,1498.3881585808274,10894.208595297028,1430.748538874299,13.312321782181243,-873.0080495049497,0.0013368983957222635,-0.08050655811849838,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,30,120,0,1,0,0,5,0.8800122039735357,-0.47495107206704995,0.9749279121818236,-0.22252093395631434,9957.616693069303,9877.742762376236,9784.556509900987,9104.814442670073,9598.184004950495,10280.547853720856,9242.554837340878,9592.104183966783,12311.080198019801,,10900.289223479489,1384.7029330025903,10849.141881895333,1325.1623177972956,10669.82590841584,1280.939699292232,10746.847198727015,1292.30977576905,10813.123462879841,1313.7971544659333,10832.460389407439,1318.0951917455316,10783.048986391843,1324.4335828168932,10699.611657050209,1566.546342303534,10089.646242787658,1857.4488229416077,0.009433962264151052,93.1862524752487,0.09512709760699045,866.1145721814119,,,866.1145721814119,378.82483088470144,,2025-04-30
2025,5,2,3,18,0,10509.727722772275,9970.929014851485,9957.616693069303,9420.919930693068,12544.411009900989,9877.742762376236,12926.9650990099,10146.091143564356,314.98885024929814,10908.863826732673,1510.9966095337838,10692.772147277226,1280.8470926858877,538.7987079207905,-2417.2373762376246,0.05403696156278537,-0.18699186991869932,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,1,121,1,0,0,0,1,0.8717063187093218,-0.49002866642905923,0.43388373911755823,-0.900968867902419,9970.929014851485,10411.636930693068,10313.54613861386,9584.871683168316,10117.364554455446,10794.507441711912,9779.051414427156,10038.485092622166,8134.529702970297,,10914.302193776519,1379.4199236895006,10863.15485219236,1320.0905352142458,10700.654443069307,1264.9571709413294,10760.860169024043,1287.349014517207,10808.03811075592,1314.4215262946786,10841.158916887738,1313.4624969367344,10788.285015615731,1322.3868688136236,10712.807201604664,1554.778434822581,10091.389319468091,1853.7726074695472,0.009421265141318802,98.09079207920695,0.0964912280701753,924.8560396039593,,,924.8560396039593,471.2426301501091,,2025-05-01
2025,5,2,4,18,0,11058.94575215586,10509.727722772275,9970.929014851485,9957.616693069303,9420.919930693068,10411.636930693068,12426.702059405938,10513.200829926542,544.0166835848227,10577.091687240498,1113.102164703385,10578.792455006385,1168.4463557528818,549.2180293835845,-1367.756307250078,0.05225806451612924,-0.11006591295997192,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,2,122,0,0,0,0,1,0.8631421280499114,-0.5049610547215204,-0.433883739117558,-0.9009688679024191,10509.727722772275,10946.932396039603,10843.937064356434,9598.184004950495,10637.9464009901,11305.754841903548,10320.552623762376,11911.024752475249,7375.30693069307,,10930.304101793126,1380.5108086434884,10878.512615606607,1321.1000653793449,10749.346501309485,1249.0711967826887,10775.895860137109,1288.3184461424362,10803.630805581854,1313.1354712383925,10849.949311273374,1312.4067796507707,10778.817471167738,1317.2987826384438,10733.271861723902,1534.7167956861601,10095.387486545313,1850.9678843539284,0.010232396808879551,112.01335611625655,0.15219147147543133,1460.7617472053644,,,1460.7617472053644,-852.0790003193888,,2025-05-02
2025,5,2,5,18,1,13193.663565953368,11058.94575215586,10509.727722772275,9970.929014851485,9957.616693069303,10946.932396039603,9332.63821782178,11587.445680293837,1417.8723613603115,10685.30044658256,1349.135309070546,10900.544567350686,1316.3411146545477,2134.717813797508,3861.0253481315885,0.19303086041283457,0.4137120991959704,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,3,123,0,0,0,0,1,0.854322169749827,-0.5197438121555155,-0.9749279121818236,-0.2225209339563146,11058.94575215586,13049.57858910891,12926.9650990099,10117.364554455446,12681.738118811882,13425.329607154265,12348.930074257423,11494.639349363508,8459.910891089108,,10950.887669913764,1417.9425520314699,10897.562506102566,1354.4131782160434,10851.889801692749,1319.6788750205176,10794.178911820729,1319.6189925581139,10799.49391198898,1305.0660431360097,10860.005662364993,1327.1843432979706,10797.695518018738,1339.6569148473923,10759.57048769537,1536.1010029467207,10108.13759386798,1857.8019532100182,0.011041350941762174,144.08497684445683,0.3040612992583325,3076.299011497922,,,3076.299011497922,1699.0242165898599,,2025-05-03
2025,5,2,6,18,1,12693.038901309485,13193.663565953368,11058.94575215586,10509.727722772275,9970.929014851485,13049.57858910891,9864.430440594058,12315.21607313957,1116.3859562225193,11230.653608351962,1396.3327395876242,11136.26193907697,1366.2504939044893,-500.6246646438831,2828.608460715426,-0.03794432548179871,0.286748279867751,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,4,124,0,0,0,0,1,0.8452490573530633,-0.5343725582809787,-0.7818314824680299,0.6234898018587334,13193.663565953368,12544.411009900989,12426.702059405938,10637.9464009901,12191.28415841584,12855.770169274992,11915.0284582744,8666.021202263084,7809.148514851485,,10972.120225829263,1446.6043580931034,10916.586566238533,1379.1875158222763,10920.392885036728,1360.8858134162865,10812.098724066933,1342.5020939065512,10796.587996489598,1300.5776578753994,10869.267691448744,1337.3118565148582,10842.440159119253,1334.9017617174825,10786.703212064582,1526.8002894492427,10118.731451685362,1861.3459556100615,0.011848136296808809,148.627891408496,0.19318507753790826,2055.0925003193843,,,2055.0925003193843,4027.0176990464006,,2025-05-04
2025,5,2,0,19,0,9540.1205844778,12693.038901309485,13193.663565953368,11058.94575215586,10509.727722772275,12544.411009900989,9877.742762376236,11808.941017246885,1980.7361966767194,11161.070923586713,1480.3346929153076,11108.126757585434,1397.638988942174,-3152.918316831685,-337.62217789843635,-0.24839743589743601,-0.03418009417945367,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,5,125,0,0,0,0,1,0.835925479418637,-0.548842958284719,0.0,1.0,12693.038901309485,9420.919930693068,9332.63821782178,12681.738118811882,9156.074792079207,9617.417936761418,8981.313033946251,9195.010830975954,8134.529702970297,,10989.148890655653,1425.853884656692,10931.406735285393,1361.863766883304,10815.672300558925,1341.4109695072893,10825.814645224027,1326.8267090839554,10795.20768662739,1301.8922247143814,10875.920162288405,1329.1721806519952,10846.27471193594,1330.605045435563,10794.51205029518,1516.721123622048,10116.369774676354,1857.8955950731388,0.012652761583970218,119.20065378473191,-0.24772767777579785,-3141.617534334082,,,-3141.617534334082,345.10975350184526,,2025-05-05
2025,5,2,1,19,0,10091.598770360904,9540.1205844778,12693.038901309485,13193.663565953368,11058.94575215586,9420.919930693068,10411.636930693068,10774.919418716063,1683.8701878424624,11181.182549504949,1461.6333380063795,11081.456910891087,1415.0823258639607,551.4781858831047,-320.0381603321639,0.05780620705993855,-0.030738505622368018,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,6,126,0,0,0,0,1,0.8263541987239096,-0.5631507242749186,0.7818314824680298,0.6234898018587336,9540.1205844778,9957.616693069303,9864.430440594058,12191.28415841584,9678.057935643565,10125.953149153624,9527.81887553041,9242.554837340878,8676.831683168317,,11008.289187411598,1410.5157974660624,10947.633044554455,1349.4700057967768,10745.68278762376,1321.7952371595165,10840.583960749644,1315.8335747207502,10794.594215577521,1302.2213738500177,10882.631827703055,1323.6950381661272,10855.70853341394,1322.0896791271923,10802.371867446249,1509.333509716064,10116.269079536858,1854.100767139435,0.013455235466620863,133.98207729160094,-0.17222840192806832,-2099.685388054935,,,-2099.685388054935,849.0439330200261,,2025-05-06
2025,5,2,2,19,0,10113.070257106354,10091.598770360904,9540.1205844778,12693.038901309485,13193.663565953368,9957.616693069303,10946.932396039603,9914.929870648353,324.77185366895145,11115.072971893962,1506.3631369080504,11011.968399313317,1442.4968853262415,21.47148674544951,-833.8621389332493,0.0021276595744681437,-0.07617313314503749,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,7,127,0,0,0,0,1,0.8165380514459161,-0.5772916165517272,0.9749279121818236,-0.22252093395631434,10091.598770360904,9970.929014851485,9877.742762376236,9156.074792079207,9691.37025742574,10100.187365059086,9575.362881895331,9779.051414427156,8893.752475247526,,11028.595079162293,1394.0195712574193,10964.44215132089,1336.5217498128588,10777.582636458,1293.3510850119885,10855.644675023954,1304.5578057640996,10794.82426722122,1302.0976009106041,10889.033105979375,1318.5873277145174,10859.419853888154,1319.499654303235,10809.145855123243,1503.444345825204,10116.25612883876,1850.3284432619414,0.014255566561867328,142.1412422548692,0.10452027607452807,956.9954650271466,,,956.9954650271466,334.0188426791974,,2025-05-07
2025,5,2,3,19,0,10667.93867773874,10113.070257106354,10091.598770360904,9540.1205844778,12693.038901309485,9970.929014851485,13049.57858910891,10290.869235068667,326.728143312521,11049.905126157775,1517.6921443220356,10813.498406699136,1292.727455424228,554.8684206323869,-2381.63991137017,0.054866465526874686,-0.18250703615501196,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,8,128,0,0,0,0,2,0.8064799463209448,-0.5912614448635781,0.43388373911755823,-0.900968867902419,10113.070257106354,10509.727722772275,10411.636930693068,9678.057935643565,10215.455346534653,10604.654295752156,10129.3756718529,10320.552623762376,9219.133663366338,,11051.196644157502,1385.4612518021636,10982.74941896701,1330.107096717817,10810.578661194506,1276.854418084552,10871.804793995527,1299.1250307960338,10795.95434547098,1301.9570077024919,10895.444570335161,1316.1561926143193,10863.279698932336,1318.4132757656419,10817.194771869756,1498.7553060444466,10118.480655245614,1846.9113093491317,0.01505376344086029,158.21095496646558,0.10228092750401085,989.8807420951762,,,989.8807420951762,347.38605397636456,,2025-05-08
